id,Booking_status_pred,prob
46526,0,0.19857192
46527,1,0.896331
46528,0,0.09459818
46529,0,0.4199913
46530,0,0.44641325
46531,0,0.12907915
46532,1,0.9426872
46533,0,0.1021729
46534,1,0.52331644
46535,0,0.23678853
46536,0,0.0034975188
46537,0,0.030785771
46538,1,0.70759785
46539,1,0.6735478
46540,0,0.20366861
46541,0,0.0989729
46542,0,0.10064068
46543,0,0.0038629745
46544,0,0.12997676
46545,1,0.5313818
46546,1,0.58153915
46547,1,0.563238
46548,1,0.7110841
46549,1,0.64540464
46550,0,0.2976625
46551,1,0.88267833
46552,0,0.10658586
46553,1,0.6479005
46554,1,0.77848846
46555,0,0.22362535
46556,0,0.44231826
46557,1,0.8506367
46558,0,0.117715314
46559,1,0.8353647
46560,1,0.72270215
46561,0,0.0036354116
46562,0,0.07844569
46563,0,0.40113422
46564,1,0.9298793
46565,1,0.9376257
46566,0,0.35877976
46567,1,0.7635393
46568,0,0.15183334
46569,0,0.24782386
46570,0,0.17206737
46571,0,0.49664629
46572,0,2.0910285e-05
46573,0,0.34958893
46574,0,0.20501038
46575,0,0.08614264
46576,1,0.9322256
46577,0,0.21883544
46578,0,0.0030101791
46579,1,0.84924835
46580,1,0.9356789
46581,0,0.13208091
46582,0,0.39472294
46583,0,0.362344
46584,0,0.1971176
46585,0,0.35550204
46586,1,0.58901066
46587,1,0.82299644
46588,0,0.1025244
46589,0,0.2760813
46590,0,0.053325847
46591,1,0.7993531
46592,0,0.04480962
46593,1,0.91252303
46594,0,0.0690601
46595,0,0.002336256
46596,0,0.16327167
46597,1,0.87334514
46598,0,0.33807477
46599,0,0.47993767
46600,1,0.56413436
46601,0,0.09497441
46602,0,0.31295484
46603,0,0.15020347
46604,1,0.5665145
46605,0,0.24170148
46606,0,0.21020992
46607,0,0.22404669
46608,1,0.6755763
46609,0,0.2507046
46610,1,0.9272122
46611,1,0.84302044
46612,1,0.92299694
46613,0,0.42495742
46614,1,0.73851454
46615,0,0.26115558
46616,0,0.11926605
46617,1,0.85749286
46618,0,0.042128235
46619,0,0.20008188
46620,0,0.33824855
46621,1,0.5720028
46622,0,0.020969149
46623,0,0.16966176
46624,0,0.231835
46625,0,0.27261052
46626,0,0.34034225
46627,0,0.36000845
46628,0,0.13533519
46629,0,0.012010757
46630,0,0.36144432
46631,0,0.09969418
46632,0,0.17992587
46633,0,0.16945788
46634,0,0.08470143
46635,0,0.07654565
46636,1,0.83702004
46637,1,0.8923125
46638,1,0.8032673
46639,1,0.9011962
46640,1,0.7947465
46641,0,0.27502337
46642,1,0.8072466
46643,0,2.140329e-05
46644,0,0.21334387
46645,1,0.6615897
46646,0,0.44677097
46647,1,0.5756275
46648,0,0.060302153
46649,1,0.6674181
46650,0,1.0027515e-09
46651,0,0.29077345
46652,0,0.035542615
46653,0,0.0008680786
46654,0,0.36999178
46655,0,0.33422992
46656,1,0.7291454
46657,1,0.62400645
46658,0,0.1517171
46659,0,0.1101573
46660,0,0.053745262
46661,0,0.2110375
46662,0,0.035694074
46663,1,0.5622942
46664,0,0.08379775
46665,0,0.35507324
46666,1,0.9640328
46667,1,0.86683863
46668,0,0.07210719
46669,1,0.79082257
46670,1,0.5810623
46671,0,0.03647036
46672,0,0.027757512
46673,0,0.41729146
46674,1,0.7570176
46675,1,0.5772378
46676,0,0.15480104
46677,0,0.028028073
46678,0,0.34133515
46679,0,0.3404567
46680,0,0.21843797
46681,0,0.033555582
46682,1,0.93258435
46683,0,0.0726864
46684,1,0.75731754
46685,0,0.24026419
46686,1,0.7226231
46687,0,0.28242782
46688,1,0.7794894
46689,1,0.87436163
46690,0,0.4528099
46691,0,0.23428033
46692,0,0.002575808
46693,0,0.14137457
46694,1,0.67345655
46695,0,0.4518827
46696,1,0.7366179
46697,1,0.6696543
46698,0,0.18111874
46699,0,0.12439465
46700,0,0.00042204454
46701,0,0.047103547
46702,1,0.9297794
46703,0,0.061239716
46704,1,0.63231146
46705,0,0.3998788
46706,0,0.08234937
46707,0,0.4365191
46708,0,0.15867694
46709,0,0.10024663
46710,0,0.11481806
46711,1,0.80913806
46712,0,0.072563045
46713,0,0.30863133
46714,0,0.15745701
46715,1,0.8468298
46716,1,0.73405606
46717,0,0.04048353
46718,0,0.38120082
46719,0,0.059060633
46720,0,0.18563876
46721,0,0.10563197
46722,0,0.17761873
46723,0,2.3075577e-06
46724,0,0.10306068
46725,1,0.7388447
46726,0,0.10545796
46727,0,0.21666989
46728,0,0.03362408
46729,0,0.03353164
46730,0,0.075454995
46731,0,0.46406835
46732,1,0.6494264
46733,1,0.89646053
46734,0,0.35581613
46735,1,0.54107606
46736,0,0.32468563
46737,0,0.29684722
46738,1,0.83610725
46739,0,0.17429864
46740,1,0.84325284
46741,0,0.050432988
46742,0,0.47083157
46743,0,0.16818303
46744,0,0.0986809
46745,0,0.39597327
46746,1,0.78279644
46747,0,0.29739067
46748,1,0.78914964
46749,0,0.10325021
46750,1,0.6133971
46751,1,0.82341206
46752,0,0.040115982
46753,0,0.073467515
46754,0,0.26098284
46755,0,0.20916219
46756,1,0.8307922
46757,0,0.10540995
46758,0,0.47915256
46759,0,0.25720933
46760,1,0.72787964
46761,0,0.16398378
46762,0,0.2900964
46763,0,0.2552678
46764,1,0.75431216
46765,1,0.7528739
46766,0,0.01811547
46767,1,0.72531676
46768,0,0.017898662
46769,0,0.280631
46770,0,0.41212353
46771,0,0.17536919
46772,1,0.96547633
46773,0,2.0594944e-05
46774,0,0.121885344
46775,0,0.12108554
46776,1,0.8269727
46777,0,0.27648982
46778,1,0.9572244
46779,1,0.86489224
46780,1,0.88701564
46781,1,0.56540686
46782,1,0.5943398
46783,0,0.37900853
46784,0,0.16820426
46785,1,0.77784985
46786,0,0.020581098
46787,1,0.8397112
46788,1,0.83776015
46789,0,0.07355192
46790,1,0.84485424
46791,0,0.15623419
46792,0,0.45751718
46793,1,0.5034159
46794,0,0.016072404
46795,0,0.47068197
46796,1,0.8584542
46797,1,0.83098316
46798,0,0.03348256
46799,0,0.21003719
46800,0,0.24180567
46801,0,0.48162025
46802,1,0.7676405
46803,1,0.9098586
46804,1,0.8213036
46805,0,0.16390909
46806,0,0.3998586
46807,0,0.014237564
46808,0,0.117873594
46809,0,0.020892931
46810,0,0.09891507
46811,1,0.797415
46812,0,0.03935238
46813,1,0.9306151
46814,0,0.31452793
46815,0,0.19010794
46816,0,0.20313951
46817,0,0.090618536
46818,0,0.15952268
46819,0,0.06930083
46820,1,0.51953757
46821,0,0.14327137
46822,0,0.16692574
46823,0,0.27481204
46824,1,0.89834726
46825,1,0.8124049
46826,1,0.6050222
46827,0,0.069841094
46828,1,0.7478775
46829,0,0.2038642
46830,0,0.05775661
46831,0,0.36013743
46832,0,0.15535273
46833,0,0.0015740156
46834,0,0.045123767
46835,0,0.29467604
46836,0,0.24856308
46837,0,0.19894232
46838,0,0.15672332
46839,0,0.2039617
46840,0,0.3269215
46841,1,0.67542326
46842,0,0.49286902
46843,0,0.015389108
46844,0,0.33893672
46845,0,0.109753795
46846,1,0.58933234
46847,1,0.6896781
46848,1,0.6870408
46849,1,0.85740376
46850,0,0.17705493
46851,0,0.13627991
46852,0,0.016746849
46853,0,0.23519003
46854,0,0.026470918
46855,0,0.029052975
46856,0,0.09238051
46857,0,0.07358251
46858,0,0.2898719
46859,0,0.20634863
46860,0,0.19365118
46861,0,0.2289377
46862,1,0.8608717
46863,0,0.30741972
46864,0,0.12621418
46865,1,0.6584252
46866,0,0.015216335
46867,0,0.23441605
46868,0,0.002382234
46869,0,0.14846708
46870,1,0.834868
46871,1,0.7622131
46872,0,0.03269306
46873,1,0.61096805
46874,0,0.08552392
46875,1,0.82081836
46876,1,0.84576917
46877,0,0.017660338
46878,0,0.056115385
46879,0,0.40841323
46880,0,0.45360288
46881,1,0.8875184
46882,0,0.0027827213
46883,0,0.0061325883
46884,0,0.22727907
46885,0,0.062091723
46886,0,0.3692186
46887,0,0.08363198
46888,1,0.5741217
46889,1,0.8151199
46890,1,0.93968636
46891,1,0.894138
46892,1,0.5412194
46893,0,0.026052264
46894,0,0.14240521
46895,0,0.16836989
46896,1,0.7619249
46897,0,0.032102905
46898,1,0.69863933
46899,1,0.5259964
46900,0,0.46106535
46901,1,0.9027127
46902,0,0.014705894
46903,0,0.46173388
46904,0,0.10827072
46905,0,0.16853249
46906,0,0.0016581353
46907,0,0.020309472
46908,0,6.769113e-05
46909,0,0.1946458
46910,0,0.17455469
46911,0,0.10544583
46912,0,0.24895847
46913,1,0.9006374
46914,1,0.95357794
46915,0,0.012102211
46916,0,0.42536053
46917,0,0.1321827
46918,1,0.69857407
46919,1,0.83274007
46920,1,0.7762906
46921,0,0.14494848
46922,1,0.7051742
46923,1,0.7709102
46924,1,0.65437126
46925,0,0.1476642
46926,0,0.14835277
46927,0,0.12393129
46928,0,0.0034721207
46929,0,0.12238383
46930,0,0.3412232
46931,1,0.7998977
46932,0,0.005905166
46933,1,0.57984424
46934,0,0.09443456
46935,0,0.08164176
46936,1,0.61178124
46937,1,0.8740825
46938,1,0.54107606
46939,1,0.7431024
46940,0,0.27665037
46941,0,0.03856879
46942,1,0.8355056
46943,1,0.7933599
46944,0,0.38621837
46945,0,0.33011442
46946,1,0.61077917
46947,1,0.7634408
46948,0,0.1555459
46949,1,0.9275666
46950,0,0.040681895
46951,0,0.2285095
46952,0,0.12642115
46953,0,0.06238685
46954,1,0.9427827
46955,0,0.09797023
46956,1,0.80455273
46957,0,0.4364136
46958,0,0.015938563
46959,1,0.94422156
46960,1,0.96073484
46961,0,2.0964841e-10
46962,0,0.34390852
46963,0,0.46583614
46964,0,2.8135112e-06
46965,0,0.16915959
46966,0,0.18617448
46967,0,0.1694992
46968,0,0.17685974
46969,0,0.12037577
46970,1,0.6281456
46971,1,0.734989
46972,0,0.4711917
46973,0,0.20048024
46974,0,0.32272664
46975,1,0.6548886
46976,0,0.16899359
46977,0,0.014327155
46978,0,0.08829495
46979,0,0.25129408
46980,1,0.60043716
46981,0,0.459509
46982,1,0.65477383
46983,0,0.1274762
46984,0,0.1311362
46985,0,0.41094404
46986,0,0.0014523455
46987,0,0.040612746
46988,1,0.78979886
46989,0,0.007791735
46990,1,0.80052435
46991,1,0.932956
46992,0,0.04267206
46993,0,0.24893217
46994,0,0.12151832
46995,1,0.56226724
46996,1,0.84461874
46997,0,0.12275124
46998,0,0.14040898
46999,0,0.4102233
47000,0,0.1806492
47001,1,0.85803217
47002,0,0.1167842
47003,0,0.1461674
47004,1,0.8154009
47005,0,0.35526648
47006,1,0.77454156
47007,0,0.05517349
47008,1,0.82655996
47009,0,0.10781468
47010,1,0.799164
47011,1,0.7172649
47012,0,0.010709528
47013,0,0.4671078
47014,1,0.8270807
47015,0,0.27573192
47016,0,0.1693007
47017,1,0.54055136
47018,0,0.19872904
47019,0,0.012929526
47020,0,0.39460263
47021,0,0.23810467
47022,0,0.0062818127
47023,0,0.12584375
47024,1,0.6386132
47025,0,0.12257415
47026,1,0.72532797
47027,0,0.1739669
47028,0,0.11915855
47029,0,0.47153068
47030,0,0.1699739
47031,1,0.95927715
47032,1,0.73502266
47033,0,0.47615463
47034,1,0.853763
47035,1,0.6881536
47036,1,0.5208863
47037,1,0.78010327
47038,0,0.48090857
47039,0,0.03375178
47040,1,0.65180445
47041,0,0.095836006
47042,1,0.64928627
47043,1,0.68892854
47044,1,0.8240666
47045,0,0.0005487308
47046,0,0.13510028
47047,0,0.23759553
47048,0,0.42875403
47049,1,0.93613106
47050,0,0.3024964
47051,1,0.5482826
47052,0,0.48960665
47053,0,0.121835716
47054,0,1.06167e-26
47055,0,0.43911934
47056,0,0.35932243
47057,1,0.81108934
47058,0,0.06561959
47059,0,0.008480735
47060,0,0.06820388
47061,1,0.67101634
47062,0,0.35102028
47063,0,0.1893318
47064,0,0.016425774
47065,0,0.047257043
47066,1,0.83637697
47067,0,0.39932907
47068,0,0.008699796
47069,1,0.5507528
47070,0,0.11171086
47071,0,0.08365321
47072,0,0.12902823
47073,1,0.54940206
47074,0,0.073856406
47075,1,0.77944094
47076,1,0.8204215
47077,1,0.7291462
47078,1,0.8617453
47079,0,0.08447087
47080,1,0.5639256
47081,0,0.21283384
47082,0,0.12141747
47083,0,9.733806e-10
47084,0,0.44326818
47085,0,3.7706968e-21
47086,0,0.09436555
47087,0,0.26951045
47088,0,0.06685008
47089,1,0.7870349
47090,0,0.34201285
47091,0,0.33370733
47092,1,0.50451344
47093,0,0.01782857
47094,0,0.082589574
47095,1,0.81976295
47096,0,0.05390278
47097,1,0.84257454
47098,0,0.44996718
47099,1,0.88889927
47100,0,0.19710769
47101,0,0.45045796
47102,0,0.07432411
47103,0,0.3365018
47104,1,0.74647546
47105,0,0.2844664
47106,0,0.008082227
47107,1,0.6679611
47108,1,0.9241935
47109,0,0.05836843
47110,1,0.750013
47111,0,0.0043444815
47112,0,0.05732991
47113,1,0.8197334
47114,0,0.11928655
47115,0,0.11726799
47116,0,0.28694066
47117,0,0.011438168
47118,0,0.43714854
47119,1,0.5120391
47120,0,0.14522439
47121,0,0.32331145
47122,0,0.07241765
47123,1,0.79772156
47124,0,0.053064134
47125,0,0.20569758
47126,0,0.006860141
47127,0,0.18680833
47128,1,0.8162946
47129,0,0.0096001355
47130,0,0.0051431963
47131,0,0.14703335
47132,0,0.19393404
47133,0,0.31050327
47134,0,0.12216867
47135,1,0.6813997
47136,1,0.5003491
47137,1,0.6746372
47138,0,0.06479743
47139,1,0.80646825
47140,1,0.7642667
47141,1,0.8648919
47142,0,0.19684577
47143,0,0.3556046
47144,0,0.4525646
47145,0,0.01432787
47146,0,0.036089104
47147,1,0.68085843
47148,1,0.807742
47149,1,0.71618867
47150,1,0.86604536
47151,0,8.38768e-08
47152,1,0.70048314
47153,1,0.80207026
47154,0,0.10451964
47155,0,0.2833
47156,0,0.16134925
47157,0,0.22066654
47158,1,0.54011077
47159,1,0.9214665
47160,0,0.21333687
47161,1,0.7452156
47162,1,0.9414057
47163,1,0.53323233
47164,0,0.23275214
47165,0,0.43835288
47166,0,7.922903e-05
47167,0,0.0072111636
47168,0,0.2591841
47169,1,0.9246145
47170,0,0.13877656
47171,0,0.4316298
47172,0,0.3426199
47173,1,0.9088067
47174,1,0.814676
47175,1,0.8462598
47176,0,0.3258509
47177,0,0.14814426
47178,1,0.95831525
47179,0,0.11051227
47180,0,0.22853228
47181,1,0.8309737
47182,0,0.21627603
47183,1,0.7070419
47184,0,0.16475807
47185,0,0.3056518
47186,0,0.18553044
47187,0,0.0032962002
47188,0,0.04683743
47189,1,0.959844
47190,0,0.1511492
47191,1,0.5467711
47192,0,0.14841112
47193,0,0.09194451
47194,0,0.06280687
47195,1,0.6085403
47196,0,0.420058
47197,0,0.17126212
47198,0,1.6149651e-29
47199,0,0.14745125
47200,0,0.1145474
47201,0,0.27345872
47202,0,0.42628
47203,1,0.86957073
47204,1,0.917027
47205,0,0.048023973
47206,0,0.3956408
47207,0,0.16643694
47208,0,0.009426418
47209,0,0.48192632
47210,0,0.19157088
47211,0,0.10675174
47212,1,0.84932977
47213,0,0.0056509846
47214,0,0.19003122
47215,0,0.014422359
47216,0,0.4495725
47217,0,0.017088562
47218,0,0.14927559
47219,0,0.01069634
47220,0,0.121834874
47221,1,0.8650826
47222,0,0.09835864
47223,1,0.77968687
47224,0,0.24417931
47225,1,0.89862883
47226,0,0.17233424
47227,0,0.0015360629
47228,1,0.8287609
47229,0,0.46882245
47230,0,0.3504745
47231,0,0.25574505
47232,1,0.7319857
47233,0,0.076108344
47234,0,0.31035513
47235,0,0.20906864
47236,1,0.8206461
47237,1,0.8810192
47238,0,0.28712544
47239,0,0.47326037
47240,0,0.01856782
47241,0,0.0020782086
47242,0,0.44654852
47243,0,0.2929962
47244,0,0.2698118
47245,0,0.19422174
47246,1,0.8069576
47247,1,0.6897175
47248,1,0.7030006
47249,1,0.8335544
47250,1,0.7269346
47251,0,0.1246516
47252,1,0.5633505
47253,0,0.35258248
47254,0,1.112737e-23
47255,0,0.42246574
47256,0,0.006639905
47257,0,0.222068
47258,1,0.89458025
47259,0,0.11913908
47260,0,0.08595697
47261,0,0.3717693
47262,0,0.0939373
47263,0,0.28848752
47264,1,0.80507576
47265,1,0.9653336
47266,1,0.62698305
47267,0,0.18280642
47268,1,0.5289843
47269,0,0.1372704
47270,0,0.16485405
47271,0,0.16870223
47272,1,0.92386216
47273,0,0.356305
47274,0,0.0013182679
47275,0,0.020818284
47276,0,0.34818274
47277,0,0.005591966
47278,0,0.26622605
47279,1,0.66842747
47280,1,0.8013206
47281,1,0.81884664
47282,1,0.52889615
47283,0,0.411507
47284,0,0.030520976
47285,1,0.60404044
47286,0,0.050238002
47287,0,0.11738776
47288,0,0.056108315
47289,1,0.89921
47290,0,0.14979774
47291,0,0.33744857
47292,0,0.09413151
47293,1,0.504675
47294,1,0.54107606
47295,1,0.81814367
47296,0,0.09938693
47297,1,0.6063403
47298,0,0.22080733
47299,0,7.1391105e-07
47300,0,0.08241354
47301,0,0.16175006
47302,0,0.30017805
47303,1,0.81945753
47304,0,0.15199079
47305,0,0.08843542
47306,1,0.86850053
47307,0,0.48957044
47308,0,0.140164
47309,0,0.23871496
47310,0,0.04035594
47311,0,0.16606238
47312,1,0.6527604
47313,1,0.79622555
47314,0,0.036909822
47315,0,0.22140904
47316,0,0.19682887
47317,1,0.7874352
47318,0,0.07810934
47319,0,0.18614468
47320,0,0.33366224
47321,0,0.4847354
47322,0,0.16608784
47323,0,0.48246825
47324,1,0.85031444
47325,0,0.071775734
47326,1,0.6845291
47327,1,0.8264785
47328,0,0.12418402
47329,1,0.7224371
47330,0,0.30055323
47331,0,0.080243744
47332,1,0.7026513
47333,0,0.08959469
47334,0,0.04478492
47335,1,0.97474736
47336,1,0.86527705
47337,0,0.44215873
47338,0,0.11160922
47339,0,0.4758073
47340,1,0.619822
47341,1,0.87754464
47342,0,0.21739946
47343,1,0.81585807
47344,1,0.8162377
47345,0,0.29816183
47346,0,0.20483045
47347,0,0.04637624
47348,0,0.41607124
47349,0,0.13903384
47350,1,0.90014124
47351,0,0.43023667
47352,1,0.64667445
47353,1,0.96281594
47354,1,0.84414816
47355,1,0.9202004
47356,0,0.39451587
47357,0,0.19195032
47358,0,0.18220723
47359,0,0.09783321
47360,0,0.27399203
47361,0,0.017898591
47362,1,0.5864853
47363,0,0.114086404
47364,0,0.019223401
47365,0,0.06921281
47366,0,0.0006090866
47367,0,0.43534636
47368,1,0.9414072
47369,0,0.17918913
47370,0,0.42848682
47371,0,0.42075494
47372,1,0.5335233
47373,1,0.9256408
47374,0,0.43191957
47375,0,0.16427262
47376,0,0.4613613
47377,0,0.20189884
47378,1,0.7975655
47379,0,0.0035880683
47380,0,0.08292194
47381,1,0.8973598
47382,0,0.09150603
47383,1,0.6908209
47384,0,0.21232717
47385,1,0.92426276
47386,0,0.18398446
47387,0,0.051408015
47388,0,0.041504644
47389,1,0.63949364
47390,0,0.020702735
47391,0,0.08385781
47392,1,0.65323
47393,0,0.24847603
47394,0,0.2200941
47395,0,0.044599213
47396,0,0.48654357
47397,0,0.09031505
47398,0,0.44126785
47399,0,0.015084087
47400,0,0.13648145
47401,1,0.86840796
47402,0,0.17886
47403,0,0.2686727
47404,1,0.91423804
47405,0,0.07263769
47406,0,0.07400431
47407,1,0.602978
47408,0,0.16631132
47409,1,0.79580486
47410,0,0.13451882
47411,0,0.3501223
47412,0,0.04930783
47413,0,0.23624796
47414,0,0.21389613
47415,0,0.30553082
47416,1,0.6811685
47417,0,0.101345144
47418,0,0.07209184
47419,1,0.51135266
47420,1,0.5490559
47421,1,0.8984
47422,1,0.714515
47423,0,0.22209339
47424,1,0.76935863
47425,0,0.41274783
47426,0,0.032373596
47427,0,0.11667361
47428,1,0.5399844
47429,0,0.014570031
47430,1,0.5740011
47431,0,0.1629292
47432,0,0.2916106
47433,0,0.012550403
47434,0,0.23151088
47435,1,0.87187076
47436,1,0.74173075
47437,0,0.26418027
47438,0,0.18075147
47439,0,0.38211083
47440,0,0.13440222
47441,1,0.5032783
47442,0,0.49840182
47443,0,5.527714e-05
47444,0,0.07334278
47445,0,0.30473724
47446,1,0.7859901
47447,0,0.11561659
47448,1,0.5220775
47449,0,0.17862467
47450,0,0.38396692
47451,1,0.95663947
47452,0,0.03448928
47453,1,0.8838481
47454,0,0.124453016
47455,0,0.022331579
47456,0,0.49361092
47457,1,0.85556215
47458,1,0.6852974
47459,0,0.087574735
47460,0,0.23846114
47461,0,0.39346102
47462,1,0.5745115
47463,0,0.11730668
47464,1,0.83803254
47465,0,0.056356058
47466,0,0.3334385
47467,0,0.02337322
47468,0,0.11530124
47469,0,0.061958846
47470,1,0.6271266
47471,0,0.060631167
47472,1,0.8449981
47473,1,0.86567867
47474,0,0.48405713
47475,1,0.6900229
47476,0,0.22681916
47477,0,0.19130445
47478,0,0.24623294
47479,1,0.7221501
47480,0,0.15825692
47481,0,0.07740303
47482,0,0.20334896
47483,0,0.35027638
47484,1,0.5828239
47485,1,0.709011
47486,1,0.7616738
47487,0,0.15386727
47488,1,0.73578537
47489,0,0.17354226
47490,0,0.44764537
47491,0,0.018543582
47492,1,0.93573946
47493,0,0.18600881
47494,1,0.73681056
47495,1,0.6624058
47496,1,0.7083383
47497,0,0.33169147
47498,0,0.035816073
47499,1,0.6224585
47500,0,0.25399014
47501,1,0.7123093
47502,0,0.34827185
47503,1,0.8545677
47504,1,0.82748383
47505,0,0.08373661
47506,0,0.20157339
47507,0,0.26804304
47508,1,0.6691959
47509,0,1.7772525e-07
47510,0,0.48361397
47511,0,0.057754844
47512,0,0.49885973
47513,0,0.035302173
47514,1,0.5309511
47515,0,0.11549331
47516,0,0.00027737833
47517,1,0.7988847
47518,1,0.6605991
47519,1,0.651812
47520,1,0.83245
47521,1,0.631342
47522,1,0.6909899
47523,0,0.11205083
47524,0,0.18453124
47525,1,0.80304533
47526,0,0.015266948
47527,1,0.50557774
47528,1,0.54176915
47529,0,0.073698826
47530,0,0.42439893
47531,0,0.073948115
47532,1,0.9007392
47533,0,0.2735976
47534,0,0.4006462
47535,1,0.6078341
47536,0,0.11003231
47537,1,0.95251554
47538,1,0.73201233
47539,0,0.4065233
47540,1,0.9177248
47541,0,0.01045702
47542,0,6.6301084e-07
47543,1,0.63252956
47544,0,0.1506268
47545,0,0.13704087
47546,1,0.79306513
47547,1,0.6865847
47548,0,0.07479934
47549,1,0.52393687
47550,1,0.5093577
47551,1,0.7708981
47552,0,0.1846879
47553,1,0.7968643
47554,0,0.15001841
47555,1,0.8407064
47556,1,0.7246076
47557,1,0.67476475
47558,0,0.12614308
47559,0,0.014100077
47560,0,0.057343483
47561,0,0.19079746
47562,0,0.06149474
47563,1,0.75494283
47564,1,0.86060613
47565,0,0.29326913
47566,0,0.2505363
47567,0,0.025275746
47568,1,0.89928466
47569,0,0.042472214
47570,0,0.4707351
47571,0,0.43989605
47572,0,0.14843245
47573,1,0.7515889
47574,1,0.8538092
47575,0,0.41483596
47576,0,0.045210455
47577,0,0.13211718
47578,1,0.76140714
47579,0,0.49319246
47580,1,0.53586787
47581,0,0.34788948
47582,0,0.0009491773
47583,1,0.8462933
47584,1,0.8635792
47585,0,0.46568373
47586,1,0.5861052
47587,0,0.4628647
47588,1,0.6195441
47589,0,0.3137005
47590,0,0.13515864
47591,0,0.078688696
47592,1,0.81960654
47593,1,0.539381
47594,0,0.37935275
47595,1,0.6148859
47596,1,0.8576301
47597,0,0.1904291
47598,1,0.8300786
47599,0,0.0704806
47600,0,0.14066839
47601,1,0.57030547
47602,0,0.31361562
47603,1,0.7269465
47604,0,0.47449067
47605,0,0.2041435
47606,0,0.1804185
47607,0,0.1333703
47608,0,0.110203624
47609,0,0.021626523
47610,0,0.18749937
47611,0,0.09402021
47612,0,0.013650234
47613,0,0.07283596
47614,0,0.44659635
47615,1,0.7537597
47616,1,0.833608
47617,0,0.49858773
47618,1,0.66179764
47619,1,0.50897044
47620,0,0.11695783
47621,0,0.1617077
47622,0,0.08661017
47623,0,0.17118461
47624,0,0.038632188
47625,0,0.18999408
47626,0,0.12316173
47627,0,0.48696306
47628,0,0.15249078
47629,1,0.8568952
47630,0,0.13395746
47631,1,0.8091765
47632,0,0.41770986
47633,1,0.77163845
47634,0,0.18997516
47635,0,0.3693244
47636,1,0.5606691
47637,0,0.09855012
47638,0,0.13671033
47639,0,0.00020144413
47640,0,0.21578033
47641,0,0.29675248
47642,1,0.78441983
47643,1,0.8155402
47644,0,0.028434519
47645,1,0.7707662
47646,1,0.9422677
47647,1,0.7437129
47648,0,0.14260177
47649,0,0.4135706
47650,0,0.2801755
47651,0,0.013282072
47652,0,0.118139386
47653,0,0.04694798
47654,0,0.38630423
47655,0,0.14566205
47656,0,0.25735372
47657,0,0.09369027
47658,0,0.3153171
47659,1,0.5517165
47660,0,0.13711658
47661,0,0.3852782
47662,1,0.7644251
47663,0,0.1852447
47664,1,0.7943875
47665,1,0.6055779
47666,0,0.071688324
47667,0,1.24966e-08
47668,1,0.84503365
47669,1,0.7174608
47670,0,0.26740903
47671,1,0.55970705
47672,0,0.02663577
47673,0,0.029831933
47674,1,0.90215975
47675,1,0.9267589
47676,1,0.79852426
47677,0,0.035394315
47678,1,0.80869585
47679,1,0.6998555
47680,0,0.09752644
47681,0,0.3767742
47682,1,0.92651755
47683,0,0.16438912
47684,0,0.34416038
47685,0,0.19115329
47686,1,0.8955537
47687,1,0.51403725
47688,0,0.40474093
47689,1,0.75308335
47690,0,0.080709
47691,0,0.42028514
47692,1,0.591613
47693,0,0.16099815
47694,0,0.15160242
47695,0,0.09112095
47696,1,0.5591034
47697,1,0.9293939
47698,0,0.40503046
47699,0,0.044593107
47700,1,0.88448155
47701,0,0.29230416
47702,0,0.28335106
47703,0,0.33714128
47704,1,0.93494207
47705,1,0.8245084
47706,0,0.30582103
47707,0,0.09185603
47708,1,0.8539373
47709,0,0.020284222
47710,0,0.0067590214
47711,0,0.35751593
47712,0,0.1365181
47713,0,1.0131575e-05
47714,0,0.0067018596
47715,1,0.5076555
47716,0,0.027236344
47717,1,0.86712635
47718,0,0.07962792
47719,1,0.6610018
47720,1,0.67181814
47721,0,0.099517815
47722,1,0.8783445
47723,0,0.21942794
47724,0,0.23539136
47725,0,0.06587245
47726,0,0.48863837
47727,1,0.9402479
47728,0,0.036201555
47729,1,0.85721534
47730,0,0.07006167
47731,0,0.024753721
47732,0,0.018567074
47733,1,0.7097818
47734,1,0.68543077
47735,0,0.18062249
47736,0,0.36759573
47737,1,0.6456263
47738,0,0.29699945
47739,0,0.07816974
47740,0,0.1482318
47741,0,0.09179158
47742,0,0.46349233
47743,1,0.9323878
47744,1,0.8606916
47745,0,0.4950058
47746,1,0.9038427
47747,0,0.1653018
47748,0,0.14543876
47749,0,0.2090352
47750,1,0.80597055
47751,0,0.18544829
47752,0,0.31986815
47753,0,0.05042335
47754,0,0.17911293
47755,1,0.8071952
47756,1,0.83599496
47757,0,0.12772276
47758,0,0.13551381
47759,1,0.79660857
47760,0,0.15579545
47761,1,0.53267103
47762,0,0.021695916
47763,0,0.013160216
47764,0,0.023238746
47765,0,0.18687578
47766,1,0.8437705
47767,0,0.3952947
47768,0,0.06007363
47769,1,0.60368353
47770,1,0.6764347
47771,1,0.68162596
47772,0,0.004853381
47773,1,0.6307136
47774,1,0.502909
47775,0,0.2535855
47776,0,0.34263724
47777,0,0.17667021
47778,0,0.0070723253
47779,0,0.117232025
47780,0,0.342968
47781,0,0.40407053
47782,0,0.1451229
47783,0,0.11806743
47784,0,0.26506853
47785,1,0.89109594
47786,0,0.2636374
47787,0,0.3881703
47788,0,0.31972548
47789,0,0.042274572
47790,1,0.77998614
47791,1,0.56341517
47792,1,0.7882559
